,date,variable,value
22953,2014-01-31,授業料等,6865
22954,2014-02-28,授業料等,7841
22955,2014-03-31,授業料等,7944
22956,2014-04-30,授業料等,19012
22957,2014-05-31,授業料等,7673
22958,2014-06-30,授業料等,4902
22959,2014-07-31,授業料等,5475
22960,2014-08-31,授業料等,4162
22961,2014-09-30,授業料等,8927
22962,2014-10-31,授業料等,11596
22963,2014-11-30,授業料等,6289
22964,2014-12-31,授業料等,5598
22965,2015-01-31,授業料等,7351
22966,2015-02-28,授業料等,7133
22967,2015-03-31,授業料等,7958
22968,2015-04-30,授業料等,17143
22969,2015-05-31,授業料等,8285
22970,2015-06-30,授業料等,5385
